load_dt (UTC);map_code;load_nature;load_power (MW);commodity;load_power (GW)
2019-08-09 02:15:00+00:00;FR;load_nature_forecast D-0;34500.0;EL;34.5
2019-08-09 02:15:00+00:00;FR;load_nature_forecast D-1;34850.0;EL;34.85
2019-08-09 02:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 02:30:00+00:00;FR;load_nature_forecast D-0;34400.0;EL;34.4
2019-08-09 02:30:00+00:00;FR;load_nature_forecast D-1;34800.0;EL;34.8
2019-08-09 02:30:00+00:00;FR;load_nature_observation;34716.0;EL;34.716
2019-08-09 02:45:00+00:00;FR;load_nature_forecast D-0;34750.0;EL;34.75
2019-08-09 02:45:00+00:00;FR;load_nature_forecast D-1;35050.0;EL;35.05
2019-08-09 02:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 03:00:00+00:00;FR;load_nature_forecast D-0;35100.0;EL;35.1
2019-08-09 03:00:00+00:00;FR;load_nature_forecast D-1;35300.0;EL;35.3
2019-08-09 03:00:00+00:00;FR;load_nature_observation;35007.0;EL;35.007
2019-08-09 03:15:00+00:00;FR;load_nature_forecast D-0;35500.0;EL;35.5
2019-08-09 03:15:00+00:00;FR;load_nature_forecast D-1;35650.0;EL;35.65
2019-08-09 03:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 03:30:00+00:00;FR;load_nature_forecast D-0;35900.0;EL;35.9
2019-08-09 03:30:00+00:00;FR;load_nature_forecast D-1;36000.0;EL;36.0
2019-08-09 03:30:00+00:00;FR;load_nature_observation;35799.0;EL;35.799
2019-08-09 03:45:00+00:00;FR;load_nature_forecast D-0;36400.0;EL;36.4
2019-08-09 03:45:00+00:00;FR;load_nature_forecast D-1;36600.0;EL;36.6
2019-08-09 03:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 04:00:00+00:00;FR;load_nature_forecast D-0;36900.0;EL;36.9
2019-08-09 04:00:00+00:00;FR;load_nature_forecast D-1;37200.0;EL;37.2
2019-08-09 04:00:00+00:00;FR;load_nature_observation;36728.0;EL;36.728
2019-08-09 04:15:00+00:00;FR;load_nature_forecast D-0;37300.0;EL;37.3
2019-08-09 04:15:00+00:00;FR;load_nature_forecast D-1;37450.0;EL;37.45
2019-08-09 04:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 04:30:00+00:00;FR;load_nature_forecast D-0;37700.0;EL;37.7
2019-08-09 04:30:00+00:00;FR;load_nature_forecast D-1;37700.0;EL;37.7
2019-08-09 04:30:00+00:00;FR;load_nature_observation;37787.0;EL;37.787
2019-08-09 04:45:00+00:00;FR;load_nature_forecast D-0;38150.0;EL;38.15
2019-08-09 04:45:00+00:00;FR;load_nature_forecast D-1;38250.0;EL;38.25
2019-08-09 04:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 05:00:00+00:00;FR;load_nature_forecast D-0;38600.0;EL;38.6
2019-08-09 05:00:00+00:00;FR;load_nature_forecast D-1;38800.0;EL;38.8
2019-08-09 05:00:00+00:00;FR;load_nature_observation;38548.0;EL;38.548
2019-08-09 05:15:00+00:00;FR;load_nature_forecast D-0;39350.0;EL;39.35
2019-08-09 05:15:00+00:00;FR;load_nature_forecast D-1;39650.0;EL;39.65
2019-08-09 05:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 05:30:00+00:00;FR;load_nature_forecast D-0;40100.0;EL;40.1
2019-08-09 05:30:00+00:00;FR;load_nature_forecast D-1;40500.0;EL;40.5
2019-08-09 05:30:00+00:00;FR;load_nature_observation;40137.0;EL;40.137
2019-08-09 05:45:00+00:00;FR;load_nature_forecast D-0;40950.0;EL;40.95
2019-08-09 05:45:00+00:00;FR;load_nature_forecast D-1;41250.0;EL;41.25
2019-08-09 05:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 06:00:00+00:00;FR;load_nature_forecast D-0;41800.0;EL;41.8
2019-08-09 06:00:00+00:00;FR;load_nature_forecast D-1;42000.0;EL;42.0
2019-08-09 06:00:00+00:00;FR;load_nature_observation;41667.0;EL;41.667
2019-08-09 06:15:00+00:00;FR;load_nature_forecast D-0;42600.0;EL;42.6
2019-08-09 06:15:00+00:00;FR;load_nature_forecast D-1;42850.0;EL;42.85
2019-08-09 06:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 06:30:00+00:00;FR;load_nature_forecast D-0;43400.0;EL;43.4
2019-08-09 06:30:00+00:00;FR;load_nature_forecast D-1;43700.0;EL;43.7
2019-08-09 06:30:00+00:00;FR;load_nature_observation;43539.0;EL;43.539
2019-08-09 06:45:00+00:00;FR;load_nature_forecast D-0;44200.0;EL;44.2
2019-08-09 06:45:00+00:00;FR;load_nature_forecast D-1;44550.0;EL;44.55
2019-08-09 06:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 07:00:00+00:00;FR;load_nature_forecast D-0;45000.0;EL;45.0
2019-08-09 07:00:00+00:00;FR;load_nature_forecast D-1;45400.0;EL;45.4
2019-08-09 07:00:00+00:00;FR;load_nature_observation;44895.0;EL;44.895
2019-08-09 07:15:00+00:00;FR;load_nature_forecast D-0;45850.0;EL;45.85
2019-08-09 07:15:00+00:00;FR;load_nature_forecast D-1;45950.0;EL;45.95
2019-08-09 07:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 07:30:00+00:00;FR;load_nature_forecast D-0;46700.0;EL;46.7
2019-08-09 07:30:00+00:00;FR;load_nature_forecast D-1;46500.0;EL;46.5
2019-08-09 07:30:00+00:00;FR;load_nature_observation;46352.0;EL;46.352
2019-08-09 07:45:00+00:00;FR;load_nature_forecast D-0;47350.0;EL;47.35
2019-08-09 07:45:00+00:00;FR;load_nature_forecast D-1;46950.0;EL;46.95
2019-08-09 07:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 08:00:00+00:00;FR;load_nature_forecast D-0;48000.0;EL;48.0
2019-08-09 08:00:00+00:00;FR;load_nature_forecast D-1;47400.0;EL;47.4
2019-08-09 08:00:00+00:00;FR;load_nature_observation;47307.0;EL;47.307
2019-08-09 08:15:00+00:00;FR;load_nature_forecast D-0;48200.0;EL;48.2
2019-08-09 08:15:00+00:00;FR;load_nature_forecast D-1;47600.0;EL;47.6
2019-08-09 08:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 08:30:00+00:00;FR;load_nature_forecast D-0;48400.0;EL;48.4
2019-08-09 08:30:00+00:00;FR;load_nature_forecast D-1;47800.0;EL;47.8
2019-08-09 08:30:00+00:00;FR;load_nature_observation;48074.0;EL;48.074
2019-08-09 08:45:00+00:00;FR;load_nature_forecast D-0;48650.0;EL;48.65
2019-08-09 08:45:00+00:00;FR;load_nature_forecast D-1;48150.0;EL;48.15
2019-08-09 08:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 09:00:00+00:00;FR;load_nature_forecast D-0;48900.0;EL;48.9
2019-08-09 09:00:00+00:00;FR;load_nature_forecast D-1;48500.0;EL;48.5
2019-08-09 09:00:00+00:00;FR;load_nature_observation;48780.0;EL;48.78
2019-08-09 09:15:00+00:00;FR;load_nature_forecast D-0;49300.0;EL;49.3
2019-08-09 09:15:00+00:00;FR;load_nature_forecast D-1;48850.0;EL;48.85
2019-08-09 09:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 09:30:00+00:00;FR;load_nature_forecast D-0;49700.0;EL;49.7
2019-08-09 09:30:00+00:00;FR;load_nature_forecast D-1;49200.0;EL;49.2
2019-08-09 09:30:00+00:00;FR;load_nature_observation;49292.0;EL;49.292
2019-08-09 09:45:00+00:00;FR;load_nature_forecast D-0;50500.0;EL;50.5
2019-08-09 09:45:00+00:00;FR;load_nature_forecast D-1;49700.0;EL;49.7
2019-08-09 09:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 10:00:00+00:00;FR;load_nature_forecast D-0;51300.0;EL;51.3
2019-08-09 10:00:00+00:00;FR;load_nature_forecast D-1;50200.0;EL;50.2
2019-08-09 10:00:00+00:00;FR;load_nature_observation;50283.0;EL;50.283
2019-08-09 10:15:00+00:00;FR;load_nature_forecast D-0;50850.0;EL;50.85
2019-08-09 10:15:00+00:00;FR;load_nature_forecast D-1;50100.0;EL;50.1
2019-08-09 10:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 10:30:00+00:00;FR;load_nature_forecast D-0;50400.0;EL;50.4
2019-08-09 10:30:00+00:00;FR;load_nature_forecast D-1;50000.0;EL;50.0
2019-08-09 10:30:00+00:00;FR;load_nature_observation;50749.0;EL;50.749
2019-08-09 10:45:00+00:00;FR;load_nature_forecast D-0;51300.0;EL;51.3
2019-08-09 10:45:00+00:00;FR;load_nature_forecast D-1;50650.0;EL;50.65
2019-08-09 10:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 11:00:00+00:00;FR;load_nature_forecast D-0;52200.0;EL;52.2
2019-08-09 11:00:00+00:00;FR;load_nature_forecast D-1;51300.0;EL;51.3
2019-08-09 11:00:00+00:00;FR;load_nature_observation;51266.0;EL;51.266
2019-08-09 11:15:00+00:00;FR;load_nature_forecast D-0;50950.0;EL;50.95
2019-08-09 11:15:00+00:00;FR;load_nature_forecast D-1;50250.0;EL;50.25
2019-08-09 11:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 11:30:00+00:00;FR;load_nature_forecast D-0;49700.0;EL;49.7
2019-08-09 11:30:00+00:00;FR;load_nature_forecast D-1;49200.0;EL;49.2
2019-08-09 11:30:00+00:00;FR;load_nature_observation;50162.0;EL;50.162
2019-08-09 11:45:00+00:00;FR;load_nature_forecast D-0;49700.0;EL;49.7
2019-08-09 11:45:00+00:00;FR;load_nature_forecast D-1;49200.0;EL;49.2
2019-08-09 11:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 12:00:00+00:00;FR;load_nature_forecast D-0;49700.0;EL;49.7
2019-08-09 12:00:00+00:00;FR;load_nature_forecast D-1;49200.0;EL;49.2
2019-08-09 12:00:00+00:00;FR;load_nature_observation;49711.0;EL;49.711
2019-08-09 12:15:00+00:00;FR;load_nature_forecast D-0;49500.0;EL;49.5
2019-08-09 12:15:00+00:00;FR;load_nature_forecast D-1;49300.0;EL;49.3
2019-08-09 12:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 12:30:00+00:00;FR;load_nature_forecast D-0;49300.0;EL;49.3
2019-08-09 12:30:00+00:00;FR;load_nature_forecast D-1;49400.0;EL;49.4
2019-08-09 12:30:00+00:00;FR;load_nature_observation;49721.0;EL;49.721
2019-08-09 12:45:00+00:00;FR;load_nature_forecast D-0;48800.0;EL;48.8
2019-08-09 12:45:00+00:00;FR;load_nature_forecast D-1;48700.0;EL;48.7
2019-08-09 12:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 13:00:00+00:00;FR;load_nature_forecast D-0;48300.0;EL;48.3
2019-08-09 13:00:00+00:00;FR;load_nature_forecast D-1;48000.0;EL;48.0
2019-08-09 13:00:00+00:00;FR;load_nature_observation;49018.0;EL;49.018
2019-08-09 13:15:00+00:00;FR;load_nature_forecast D-0;47850.0;EL;47.85
2019-08-09 13:15:00+00:00;FR;load_nature_forecast D-1;47800.0;EL;47.8
2019-08-09 13:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 13:30:00+00:00;FR;load_nature_forecast D-0;47400.0;EL;47.4
2019-08-09 13:30:00+00:00;FR;load_nature_forecast D-1;47600.0;EL;47.6
2019-08-09 13:30:00+00:00;FR;load_nature_observation;48407.0;EL;48.407
2019-08-09 13:45:00+00:00;FR;load_nature_forecast D-0;47100.0;EL;47.1
2019-08-09 13:45:00+00:00;FR;load_nature_forecast D-1;47200.0;EL;47.2
2019-08-09 13:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 14:00:00+00:00;FR;load_nature_forecast D-0;46800.0;EL;46.8
2019-08-09 14:00:00+00:00;FR;load_nature_forecast D-1;46800.0;EL;46.8
2019-08-09 14:00:00+00:00;FR;load_nature_observation;47684.0;EL;47.684
2019-08-09 14:15:00+00:00;FR;load_nature_forecast D-0;46600.0;EL;46.6
2019-08-09 14:15:00+00:00;FR;load_nature_forecast D-1;46600.0;EL;46.6
2019-08-09 14:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 14:30:00+00:00;FR;load_nature_forecast D-0;46400.0;EL;46.4
2019-08-09 14:30:00+00:00;FR;load_nature_forecast D-1;46400.0;EL;46.4
2019-08-09 14:30:00+00:00;FR;load_nature_observation;46849.0;EL;46.849
2019-08-09 14:45:00+00:00;FR;load_nature_forecast D-0;46150.0;EL;46.15
2019-08-09 14:45:00+00:00;FR;load_nature_forecast D-1;46150.0;EL;46.15
2019-08-09 14:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 15:00:00+00:00;FR;load_nature_forecast D-0;45900.0;EL;45.9
2019-08-09 15:00:00+00:00;FR;load_nature_forecast D-1;45900.0;EL;45.9
2019-08-09 15:00:00+00:00;FR;load_nature_observation;46179.0;EL;46.179
2019-08-09 15:15:00+00:00;FR;load_nature_forecast D-0;45700.0;EL;45.7
2019-08-09 15:15:00+00:00;FR;load_nature_forecast D-1;45700.0;EL;45.7
2019-08-09 15:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 15:30:00+00:00;FR;load_nature_forecast D-0;45500.0;EL;45.5
2019-08-09 15:30:00+00:00;FR;load_nature_forecast D-1;45500.0;EL;45.5
2019-08-09 15:30:00+00:00;FR;load_nature_observation;45770.0;EL;45.77
2019-08-09 15:45:00+00:00;FR;load_nature_forecast D-0;45750.0;EL;45.75
2019-08-09 15:45:00+00:00;FR;load_nature_forecast D-1;45750.0;EL;45.75
2019-08-09 15:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 16:00:00+00:00;FR;load_nature_forecast D-0;46000.0;EL;46.0
2019-08-09 16:00:00+00:00;FR;load_nature_forecast D-1;46000.0;EL;46.0
2019-08-09 16:00:00+00:00;FR;load_nature_observation;46000.0;EL;46.0
2019-08-09 16:15:00+00:00;FR;load_nature_forecast D-0;46000.0;EL;46.0
2019-08-09 16:15:00+00:00;FR;load_nature_forecast D-1;46000.0;EL;46.0
2019-08-09 16:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 16:30:00+00:00;FR;load_nature_forecast D-0;46000.0;EL;46.0
2019-08-09 16:30:00+00:00;FR;load_nature_forecast D-1;46000.0;EL;46.0
2019-08-09 16:30:00+00:00;FR;load_nature_observation;46112.0;EL;46.112
2019-08-09 16:45:00+00:00;FR;load_nature_forecast D-0;46250.0;EL;46.25
2019-08-09 16:45:00+00:00;FR;load_nature_forecast D-1;46250.0;EL;46.25
2019-08-09 16:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 17:00:00+00:00;FR;load_nature_forecast D-0;46500.0;EL;46.5
2019-08-09 17:00:00+00:00;FR;load_nature_forecast D-1;46500.0;EL;46.5
2019-08-09 17:00:00+00:00;FR;load_nature_observation;46298.0;EL;46.298
2019-08-09 17:15:00+00:00;FR;load_nature_forecast D-0;46000.0;EL;46.0
2019-08-09 17:15:00+00:00;FR;load_nature_forecast D-1;46000.0;EL;46.0
2019-08-09 17:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 17:30:00+00:00;FR;load_nature_forecast D-0;45500.0;EL;45.5
2019-08-09 17:30:00+00:00;FR;load_nature_forecast D-1;45500.0;EL;45.5
2019-08-09 17:30:00+00:00;FR;load_nature_observation;45664.0;EL;45.664
2019-08-09 17:45:00+00:00;FR;load_nature_forecast D-0;45050.0;EL;45.05
2019-08-09 17:45:00+00:00;FR;load_nature_forecast D-1;45050.0;EL;45.05
2019-08-09 17:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 18:00:00+00:00;FR;load_nature_forecast D-0;44600.0;EL;44.6
2019-08-09 18:00:00+00:00;FR;load_nature_forecast D-1;44600.0;EL;44.6
2019-08-09 18:00:00+00:00;FR;load_nature_observation;44855.0;EL;44.855
2019-08-09 18:15:00+00:00;FR;load_nature_forecast D-0;43900.0;EL;43.9
2019-08-09 18:15:00+00:00;FR;load_nature_forecast D-1;43900.0;EL;43.9
2019-08-09 18:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 18:30:00+00:00;FR;load_nature_forecast D-0;43200.0;EL;43.2
2019-08-09 18:30:00+00:00;FR;load_nature_forecast D-1;43200.0;EL;43.2
2019-08-09 18:30:00+00:00;FR;load_nature_observation;43568.0;EL;43.568
2019-08-09 18:45:00+00:00;FR;load_nature_forecast D-0;42800.0;EL;42.8
2019-08-09 18:45:00+00:00;FR;load_nature_forecast D-1;42800.0;EL;42.8
2019-08-09 18:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 19:00:00+00:00;FR;load_nature_forecast D-0;42400.0;EL;42.4
2019-08-09 19:00:00+00:00;FR;load_nature_forecast D-1;42400.0;EL;42.4
2019-08-09 19:00:00+00:00;FR;load_nature_observation;42821.0;EL;42.821
2019-08-09 19:15:00+00:00;FR;load_nature_forecast D-0;42650.0;EL;42.65
2019-08-09 19:15:00+00:00;FR;load_nature_forecast D-1;42650.0;EL;42.65
2019-08-09 19:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 19:30:00+00:00;FR;load_nature_forecast D-0;42900.0;EL;42.9
2019-08-09 19:30:00+00:00;FR;load_nature_forecast D-1;42900.0;EL;42.9
2019-08-09 19:30:00+00:00;FR;load_nature_observation;43293.0;EL;43.293
2019-08-09 19:45:00+00:00;FR;load_nature_forecast D-0;42950.0;EL;42.95
2019-08-09 19:45:00+00:00;FR;load_nature_forecast D-1;42950.0;EL;42.95
2019-08-09 19:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 20:00:00+00:00;FR;load_nature_forecast D-0;43000.0;EL;43.0
2019-08-09 20:00:00+00:00;FR;load_nature_forecast D-1;43000.0;EL;43.0
2019-08-09 20:00:00+00:00;FR;load_nature_observation;43350.0;EL;43.35
2019-08-09 20:15:00+00:00;FR;load_nature_forecast D-0;43550.0;EL;43.55
2019-08-09 20:15:00+00:00;FR;load_nature_forecast D-1;43550.0;EL;43.55
2019-08-09 20:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 20:30:00+00:00;FR;load_nature_forecast D-0;44100.0;EL;44.1
2019-08-09 20:30:00+00:00;FR;load_nature_forecast D-1;44100.0;EL;44.1
2019-08-09 20:30:00+00:00;FR;load_nature_observation;43589.0;EL;43.589
2019-08-09 20:45:00+00:00;FR;load_nature_forecast D-0;45300.0;EL;45.3
2019-08-09 20:45:00+00:00;FR;load_nature_forecast D-1;45300.0;EL;45.3
2019-08-09 20:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 21:00:00+00:00;FR;load_nature_forecast D-0;46500.0;EL;46.5
2019-08-09 21:00:00+00:00;FR;load_nature_forecast D-1;46500.0;EL;46.5
2019-08-09 21:00:00+00:00;FR;load_nature_observation;45453.0;EL;45.453
2019-08-09 21:15:00+00:00;FR;load_nature_forecast D-0;45800.0;EL;45.8
2019-08-09 21:15:00+00:00;FR;load_nature_forecast D-1;45800.0;EL;45.8
2019-08-09 21:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 21:30:00+00:00;FR;load_nature_forecast D-0;45100.0;EL;45.1
2019-08-09 21:30:00+00:00;FR;load_nature_forecast D-1;45100.0;EL;45.1
2019-08-09 21:30:00+00:00;FR;load_nature_observation;44285.0;EL;44.285
2019-08-09 21:45:00+00:00;FR;load_nature_forecast D-0;44250.0;EL;44.25
2019-08-09 21:45:00+00:00;FR;load_nature_forecast D-1;44500.0;EL;44.5
2019-08-09 21:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 22:00:00+00:00;FR;load_nature_forecast D-0;42700.0;EL;42.7
2019-08-09 22:00:00+00:00;FR;load_nature_forecast D-1;43900.0;EL;43.9
2019-08-09 22:00:00+00:00;FR;load_nature_observation;43382.0;EL;43.382
2019-08-09 22:15:00+00:00;FR;load_nature_forecast D-0;41300.0;EL;41.3
2019-08-09 22:15:00+00:00;FR;load_nature_forecast D-1;42450.0;EL;42.45
2019-08-09 22:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 22:30:00+00:00;FR;load_nature_forecast D-0;39900.0;EL;39.9
2019-08-09 22:30:00+00:00;FR;load_nature_forecast D-1;41000.0;EL;41.0
2019-08-09 22:30:00+00:00;FR;load_nature_observation;41197.0;EL;41.197
2019-08-09 22:45:00+00:00;FR;load_nature_forecast D-0;38850.0;EL;38.85
2019-08-09 22:45:00+00:00;FR;load_nature_forecast D-1;39850.0;EL;39.85
2019-08-09 22:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 23:00:00+00:00;FR;load_nature_forecast D-0;37800.0;EL;37.8
2019-08-09 23:00:00+00:00;FR;load_nature_forecast D-1;38700.0;EL;38.7
2019-08-09 23:00:00+00:00;FR;load_nature_observation;38535.0;EL;38.535
2019-08-09 23:15:00+00:00;FR;load_nature_forecast D-0;37900.0;EL;37.9
2019-08-09 23:15:00+00:00;FR;load_nature_forecast D-1;38800.0;EL;38.8
2019-08-09 23:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-09 23:30:00+00:00;FR;load_nature_forecast D-0;38000.0;EL;38.0
2019-08-09 23:30:00+00:00;FR;load_nature_forecast D-1;38900.0;EL;38.9
2019-08-09 23:30:00+00:00;FR;load_nature_observation;38073.0;EL;38.073
2019-08-09 23:45:00+00:00;FR;load_nature_forecast D-0;37650.0;EL;37.65
2019-08-09 23:45:00+00:00;FR;load_nature_forecast D-1;38550.0;EL;38.55
2019-08-09 23:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-10 00:00:00+00:00;FR;load_nature_forecast D-0;37300.0;EL;37.3
2019-08-10 00:00:00+00:00;FR;load_nature_forecast D-1;38200.0;EL;38.2
2019-08-10 00:00:00+00:00;FR;load_nature_observation;37274.0;EL;37.274
2019-08-10 00:15:00+00:00;FR;load_nature_forecast D-0;36300.0;EL;36.3
2019-08-10 00:15:00+00:00;FR;load_nature_forecast D-1;37450.0;EL;37.45
2019-08-10 00:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-10 00:30:00+00:00;FR;load_nature_forecast D-0;35300.0;EL;35.3
2019-08-10 00:30:00+00:00;FR;load_nature_forecast D-1;36700.0;EL;36.7
2019-08-10 00:30:00+00:00;FR;load_nature_observation;36539.0;EL;36.539
2019-08-10 00:45:00+00:00;FR;load_nature_forecast D-0;34650.0;EL;34.65
2019-08-10 00:45:00+00:00;FR;load_nature_forecast D-1;35800.0;EL;35.8
2019-08-10 00:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-10 01:00:00+00:00;FR;load_nature_forecast D-0;34000.0;EL;34.0
2019-08-10 01:00:00+00:00;FR;load_nature_forecast D-1;34900.0;EL;34.9
2019-08-10 01:00:00+00:00;FR;load_nature_observation;35003.0;EL;35.003
2019-08-10 01:15:00+00:00;FR;load_nature_forecast D-0;33650.0;EL;33.65
2019-08-10 01:15:00+00:00;FR;load_nature_forecast D-1;34650.0;EL;34.65
2019-08-10 01:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-10 01:30:00+00:00;FR;load_nature_forecast D-0;33300.0;EL;33.3
2019-08-10 01:30:00+00:00;FR;load_nature_forecast D-1;34400.0;EL;34.4
2019-08-10 01:30:00+00:00;FR;load_nature_observation;34219.0;EL;34.219
2019-08-10 01:45:00+00:00;FR;load_nature_forecast D-0;32950.0;EL;32.95
2019-08-10 01:45:00+00:00;FR;load_nature_forecast D-1;34000.0;EL;34.0
2019-08-10 01:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-10 02:00:00+00:00;FR;load_nature_forecast D-0;32600.0;EL;32.6
2019-08-10 02:00:00+00:00;FR;load_nature_forecast D-1;33600.0;EL;33.6
2019-08-10 02:00:00+00:00;FR;load_nature_observation;33432.0;EL;33.432
2019-08-10 02:15:00+00:00;FR;load_nature_forecast D-0;32450.0;EL;32.45
2019-08-10 02:15:00+00:00;FR;load_nature_forecast D-1;33350.0;EL;33.35
2019-08-10 02:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-10 02:30:00+00:00;FR;load_nature_forecast D-0;32300.0;EL;32.3
2019-08-10 02:30:00+00:00;FR;load_nature_forecast D-1;33100.0;EL;33.1
2019-08-10 02:30:00+00:00;FR;load_nature_observation;33116.0;EL;33.116
2019-08-10 02:45:00+00:00;FR;load_nature_forecast D-0;32300.0;EL;32.3
2019-08-10 02:45:00+00:00;FR;load_nature_forecast D-1;33300.0;EL;33.3
2019-08-10 02:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-10 03:00:00+00:00;FR;load_nature_forecast D-0;32300.0;EL;32.3
2019-08-10 03:00:00+00:00;FR;load_nature_forecast D-1;33500.0;EL;33.5
2019-08-10 03:00:00+00:00;FR;load_nature_observation;32978.0;EL;32.978
2019-08-10 03:15:00+00:00;FR;load_nature_forecast D-0;32500.0;EL;32.5
2019-08-10 03:15:00+00:00;FR;load_nature_forecast D-1;33600.0;EL;33.6
2019-08-10 03:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-10 03:30:00+00:00;FR;load_nature_forecast D-0;32700.0;EL;32.7
2019-08-10 03:30:00+00:00;FR;load_nature_forecast D-1;33700.0;EL;33.7
2019-08-10 03:30:00+00:00;FR;load_nature_observation;33314.0;EL;33.314
2019-08-10 03:45:00+00:00;FR;load_nature_forecast D-0;33050.0;EL;33.05
2019-08-10 03:45:00+00:00;FR;load_nature_forecast D-1;34100.0;EL;34.1
2019-08-10 03:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-10 04:00:00+00:00;FR;load_nature_forecast D-0;33400.0;EL;33.4
2019-08-10 04:00:00+00:00;FR;load_nature_forecast D-1;34500.0;EL;34.5
2019-08-10 04:00:00+00:00;FR;load_nature_observation;33552.0;EL;33.552
2019-08-10 04:15:00+00:00;FR;load_nature_forecast D-0;33100.0;EL;33.1
2019-08-10 04:15:00+00:00;FR;load_nature_forecast D-1;34150.0;EL;34.15
2019-08-10 04:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-10 04:30:00+00:00;FR;load_nature_forecast D-0;32800.0;EL;32.8
2019-08-10 04:30:00+00:00;FR;load_nature_forecast D-1;33800.0;EL;33.8
2019-08-10 04:30:00+00:00;FR;load_nature_observation;33661.0;EL;33.661
2019-08-10 04:45:00+00:00;FR;load_nature_forecast D-0;32850.0;EL;32.85
2019-08-10 04:45:00+00:00;FR;load_nature_forecast D-1;33800.0;EL;33.8
2019-08-10 04:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-10 05:00:00+00:00;FR;load_nature_forecast D-0;32900.0;EL;32.9
2019-08-10 05:00:00+00:00;FR;load_nature_forecast D-1;33800.0;EL;33.8
2019-08-10 05:00:00+00:00;FR;load_nature_observation;33444.0;EL;33.444
2019-08-10 05:15:00+00:00;FR;load_nature_forecast D-0;33250.0;EL;33.25
2019-08-10 05:15:00+00:00;FR;load_nature_forecast D-1;34250.0;EL;34.25
2019-08-10 05:15:00+00:00;FR;load_nature_observation;;EL;
2019-08-10 05:30:00+00:00;FR;load_nature_forecast D-0;33600.0;EL;33.6
2019-08-10 05:30:00+00:00;FR;load_nature_forecast D-1;34700.0;EL;34.7
2019-08-10 05:30:00+00:00;FR;load_nature_observation;34262.0;EL;34.262
2019-08-10 05:45:00+00:00;FR;load_nature_forecast D-0;34100.0;EL;34.1
2019-08-10 05:45:00+00:00;FR;load_nature_forecast D-1;35250.0;EL;35.25
2019-08-10 05:45:00+00:00;FR;load_nature_observation;;EL;
2019-08-10 06:00:00+00:00;FR;load_nature_forecast D-0;34600.0;EL;34.6
2019-08-10 06:00:00+00:00;FR;load_nature_forecast D-1;35800.0;EL;35.8
2019-08-10 06:00:00+00:00;FR;load_nature_observation;35230.0;EL;35.23
