publication_id;version;publication_dt (UTC);outage_begin_dt (UTC);outage_end_dt (UTC);unit_name;available capacity (MW);nominal capacity (MW);producer_name;map_code;production_source;creation_dt (UTC);outage_type;outage_cause;outage_status;source
tpzghqo1xcuxUjSd5BUiyQ;2;2025-10-07 13:10:59+00:00;2024-08-28 12:46:00+00:00;2024-08-28 16:00:00+00:00;CHINON 4;247.0;905.0;EDF;FR;nuclear;2025-10-07 13:10:59+00:00;fortuitous;;;ENTSOE
_nFHTLgs4UN6sl9AyWdTjw;3;2025-10-07 13:13:19+00:00;2024-08-29 16:00:00+00:00;2024-08-29 18:30:00+00:00;TRICASTIN 2;780.0;915.0;EDF;FR;nuclear;2025-10-07 13:13:19+00:00;fortuitous;;;ENTSOE
ZyGLKxSol0YlMuW5LESyAw;6;2025-10-07 13:14:14+00:00;2024-08-29 12:30:00+00:00;2024-08-30 12:30:00+00:00;TRICASTIN 1;580.0;915.0;EDF;FR;nuclear;2025-10-07 13:14:14+00:00;fortuitous;;;ENTSOE
wax3R0GbouM-rnO_0_pgRw;1;2025-10-07 13:15:54+00:00;2024-08-31 12:30:00+00:00;2024-08-31 15:00:00+00:00;CATTENOM 4;1198.0;1300.0;EDF;FR;nuclear;2025-10-07 13:15:54+00:00;fortuitous;;;ENTSOE
FdJX7yPQr35Kbc5iIznLwA;2;2025-10-07 13:16:46+00:00;2024-09-01 02:19:00+00:00;2024-09-01 02:37:00+00:00;CATTENOM 4;900.0;1300.0;EDF;FR;nuclear;2025-10-07 13:16:46+00:00;fortuitous;;;ENTSOE
G3seMp52sfDvYEbsMrrvuw;1;2025-10-07 13:17:25+00:00;2024-09-01 14:42:00+00:00;2024-09-01 16:00:00+00:00;TRICASTIN 2;370.0;915.0;EDF;FR;nuclear;2025-10-07 13:17:25+00:00;fortuitous;;;ENTSOE
noTcxKL2d9gtiAxTlcwQcg;1;2025-10-07 13:17:35+00:00;2024-09-01 16:55:00+00:00;2024-09-01 18:55:00+00:00;CHOOZ 2;610.0;1500.0;EDF;FR;nuclear;2025-10-07 13:17:35+00:00;fortuitous;;;ENTSOE
KzI6D_YFufStl7_FyZZerw;3;2025-10-07 13:17:58+00:00;2024-09-01 20:00:00+00:00;2024-09-02 01:00:00+00:00;GOLFECH 2;320.0;1310.0;EDF;FR;nuclear;2025-10-07 13:17:58+00:00;fortuitous;;;ENTSOE
#NOM?;5;2025-10-07 13:19:17+00:00;2024-08-31 05:30:00+00:00;2024-09-02 16:30:00+00:00;TRICASTIN 3;0.0;915.0;EDF;FR;nuclear;2025-10-07 13:19:17+00:00;fortuitous;;;ENTSOE
3JbRucp8rHwSv2ZGYINaPg;3;2025-10-07 13:21:58+00:00;2024-09-02 05:58:00+00:00;2024-09-04 03:00:00+00:00;GOLFECH 2;1200.0;1310.0;EDF;FR;nuclear;2025-10-07 13:21:58+00:00;fortuitous;;;ENTSOE
CheApHv1ZLTOFrNhyCG6xw;8;2025-10-07 13:25:28+00:00;2024-08-30 13:22:00+00:00;2024-09-05 15:45:00+00:00;BUGEY 4;0.0;880.0;EDF;FR;nuclear;2025-10-07 13:25:28+00:00;fortuitous;;;ENTSOE
g2y2zi1S4jKmDe5TkZYVEA;4;2025-10-07 13:28:23+00:00;2024-09-07 11:51:00+00:00;2024-09-07 17:00:00+00:00;GRAVELINES 4;185.0;910.0;EDF;FR;nuclear;2025-10-07 13:28:23+00:00;fortuitous;;;ENTSOE
mp1pup2qrXuoFye7KQb6Lg;2;2025-10-07 13:29:03+00:00;2024-09-08 10:12:00+00:00;2024-09-08 12:45:00+00:00;ST LAURENT 1;220.0;915.0;EDF;FR;nuclear;2025-10-07 13:29:03+00:00;fortuitous;;;ENTSOE
QYX_OarkiRcu8RatO615Tw;1;2025-10-07 13:29:27+00:00;2024-09-09 03:42:00+00:00;2024-09-09 09:00:00+00:00;CRUAS 4;800.0;915.0;EDF;FR;nuclear;2025-10-07 13:29:27+00:00;fortuitous;;;ENTSOE
WCk5tZ8iLa6fEpKnyLfKrA;2;2025-10-07 13:31:40+00:00;2024-09-09 17:20:00+00:00;2024-09-09 17:45:00+00:00;BUGEY 3;45.0;910.0;EDF;FR;nuclear;2025-10-07 13:31:40+00:00;fortuitous;;;ENTSOE
lTjI80GJydvEvRs9Savu_A;9;2025-10-07 13:32:46+00:00;2024-09-06 22:16:00+00:00;2024-09-10 08:15:00+00:00;PALUEL 1;0.0;1330.0;EDF;FR;nuclear;2025-10-07 13:32:46+00:00;fortuitous;;;ENTSOE
esO1OfqDRVtKYSwvb3f7zw;2;2025-10-07 13:35:51+00:00;2024-09-11 13:04:00+00:00;2024-09-11 14:30:00+00:00;CATTENOM 3;454.0;1300.0;EDF;FR;nuclear;2025-10-07 13:35:51+00:00;fortuitous;;;ENTSOE
bzfJnQTEqQuQPbdFPsxrfA;1;2025-10-07 13:37:51+00:00;2024-09-12 16:08:00+00:00;2024-09-12 17:30:00+00:00;CATTENOM 1;611.0;1300.0;EDF;FR;nuclear;2025-10-07 13:37:51+00:00;fortuitous;;;ENTSOE
exmkH-7pNFMvORBEqAPWTw;17;2025-10-07 13:38:00+00:00;2024-08-30 13:25:00+00:00;2024-09-13 11:00:00+00:00;TRICASTIN 1;735.0;915.0;EDF;FR;nuclear;2025-10-07 13:38:00+00:00;fortuitous;;;ENTSOE
kfy_eXTG5Y2d-R6dd9Euww;10;2025-10-07 13:38:06+00:00;2024-09-09 14:54:00+00:00;2024-09-12 22:30:00+00:00;TRICASTIN 2;0.0;915.0;EDF;FR;nuclear;2025-10-07 13:38:06+00:00;fortuitous;;;ENTSOE
FNDg0iS9tCzQKmo7FkneLg;1;2025-10-07 13:38:13+00:00;2024-09-13 04:47:00+00:00;2024-09-13 06:47:00+00:00;CATTENOM 3;1050.0;1300.0;EDF;FR;nuclear;2025-10-07 13:38:13+00:00;fortuitous;;;ENTSOE
CwJVPKweWMA1n5FB416D4g;1;2025-10-07 13:40:19+00:00;2024-09-14 10:54:00+00:00;2024-09-14 16:00:00+00:00;CATTENOM 4;260.0;1300.0;EDF;FR;nuclear;2025-10-07 13:40:19+00:00;fortuitous;;;ENTSOE
0wzvgZymO0Uhg43ebYY9xw;1;2025-10-07 13:40:37+00:00;2024-09-14 16:00:00+00:00;2024-09-16 03:00:00+00:00;CATTENOM 4;456.0;1300.0;EDF;FR;nuclear;2025-10-07 13:40:37+00:00;fortuitous;;;ENTSOE
gMMSrBU7X-P1D6cTaUJ4AQ;7;2025-10-07 13:40:42+00:00;2024-09-06 07:49:00+00:00;2024-09-14 18:00:00+00:00;GOLFECH 2;0.0;1310.0;EDF;FR;nuclear;2025-10-07 13:40:42+00:00;fortuitous;;;ENTSOE
wJH3iy-ANaiNAYiAgWNgNw;4;2025-10-07 13:49:16+00:00;2024-09-17 07:05:00+00:00;2024-09-17 07:50:00+00:00;BUGEY 2;510.0;910.0;EDF;FR;nuclear;2025-10-07 13:49:16+00:00;fortuitous;;;ENTSOE
a1Gi1HMJFqXRDRwwTDSIJQ;3;2025-10-07 13:49:45+00:00;2024-09-15 16:20:00+00:00;2024-09-17 15:00:00+00:00;ST LAURENT 1;0.0;915.0;EDF;FR;nuclear;2025-10-07 13:49:45+00:00;fortuitous;;;ENTSOE
JMrooUHO6yXHX052c940gQ;6;2025-10-07 13:51:40+00:00;2024-09-16 08:25:00+00:00;2024-09-18 15:00:00+00:00;GOLFECH 2;0.0;1310.0;EDF;FR;nuclear;2025-10-07 13:51:40+00:00;fortuitous;;;ENTSOE
ldjmGiqLITTDpC7SJg65oA;3;2025-10-07 13:51:48+00:00;2024-09-17 17:34:00+00:00;2024-09-18 16:30:00+00:00;CATTENOM 4;960.0;1300.0;EDF;FR;nuclear;2025-10-07 13:51:48+00:00;fortuitous;;;ENTSOE
OsaQRjJCQkB7dgSxLzjrJw;3;2025-10-07 13:51:51+00:00;2024-09-18 14:30:00+00:00;2024-09-18 16:32:00+00:00;BLAYAIS 4;320.0;910.0;EDF;FR;nuclear;2025-10-07 13:51:51+00:00;fortuitous;;;ENTSOE
6R-lPfDk0gnLXqQ9meEEIA;5;2025-10-07 13:52:11+00:00;2024-09-18 10:35:00+00:00;2024-09-19 00:30:00+00:00;ST ALBAN 2;690.0;1335.0;EDF;FR;nuclear;2025-10-07 13:52:11+00:00;fortuitous;;;ENTSOE
VHqYjuTz7LRzs99MAL55ow;5;2025-10-07 13:52:16+00:00;2024-09-17 07:50:00+00:00;2024-09-19 06:00:00+00:00;BUGEY 2;0.0;910.0;EDF;FR;nuclear;2025-10-07 13:52:16+00:00;fortuitous;;;ENTSOE
xiQsCuqIvlKZE9zmSFFp4A;1;2025-10-07 13:52:17+00:00;2024-09-19 05:29:00+00:00;2024-09-19 11:00:00+00:00;ST LAURENT 1;780.0;915.0;EDF;FR;nuclear;2025-10-07 13:52:17+00:00;fortuitous;;;ENTSOE
XpBL_0xjZQAlEXl6SkhqnA;1;2025-10-07 13:52:35+00:00;2024-09-19 07:28:00+00:00;2024-09-19 08:30:00+00:00;BUGEY 2;110.0;910.0;EDF;FR;nuclear;2025-10-07 13:52:35+00:00;fortuitous;;;ENTSOE
gtac6Wto9Z8By-aBovlVGw;4;2025-10-07 13:54:50+00:00;2024-09-17 13:16:00+00:00;2024-09-20 13:30:00+00:00;GRAVELINES 6;610.0;910.0;EDF;FR;nuclear;2025-10-07 13:54:50+00:00;fortuitous;;;ENTSOE
MSm-Ug7qPvUg_l5B83xl0A;1;2025-10-07 13:56:38+00:00;2024-09-22 13:33:00+00:00;2024-09-22 14:33:00+00:00;CHINON 4;785.0;905.0;EDF;FR;nuclear;2025-10-07 13:56:38+00:00;fortuitous;;;ENTSOE
lHwvxhPRieEpXBLpjcmNjw;2;2025-10-07 13:56:41+00:00;2024-09-22 15:25:00+00:00;2024-09-22 15:40:00+00:00;CATTENOM 4;700.0;1300.0;EDF;FR;nuclear;2025-10-07 13:56:41+00:00;fortuitous;;;ENTSOE
WePp8pvDgN7RjVOZccQmxw;2;2025-10-07 14:00:09+00:00;2024-09-25 03:35:00+00:00;2024-09-25 08:00:00+00:00;PALUEL 1;1180.0;1330.0;EDF;FR;nuclear;2025-10-07 14:00:09+00:00;fortuitous;;;ENTSOE
W0RxrMlDUCB5-c8o1O1F3w;2;2025-10-07 14:00:57+00:00;2024-09-26 12:00:00+00:00;2024-09-26 15:00:00+00:00;CATTENOM 3;260.0;1300.0;EDF;FR;nuclear;2025-10-07 14:00:57+00:00;fortuitous;;;ENTSOE
iJnxzAfCzaNip-3ZsYUtog;1;2025-10-07 14:00:59+00:00;2024-09-26 12:00:00+00:00;2024-09-26 14:00:00+00:00;ST ALBAN 2;260.0;1335.0;EDF;FR;nuclear;2025-10-07 14:00:59+00:00;fortuitous;;;ENTSOE
i_X2E3N-_R3oKzO5GTPx2Q;5;2025-10-07 14:01:35+00:00;2024-09-25 04:50:00+00:00;2024-09-26 08:30:00+00:00;CRUAS 1;186.0;915.0;EDF;FR;nuclear;2025-10-07 14:01:35+00:00;fortuitous;;;ENTSOE
z4DcXs8tYldlGsDaaNpQFg;1;2025-10-07 14:04:28+00:00;2024-09-28 02:30:00+00:00;2024-09-28 03:30:00+00:00;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;2025-10-07 14:04:28+00:00;fortuitous;;;ENTSOE
nDciskfiMb0-UrqAzTqYWg;1;2025-10-07 14:04:31+00:00;2024-09-28 05:14:00+00:00;2024-09-28 08:00:00+00:00;TRICASTIN 4;780.0;915.0;EDF;FR;nuclear;2025-10-07 14:04:31+00:00;fortuitous;;;ENTSOE
TANZpGZ7Ii3DyCf0UVnnaw;2;2025-10-07 14:04:54+00:00;2024-09-28 11:13:00+00:00;2024-09-28 14:30:00+00:00;CHINON 4;290.0;905.0;EDF;FR;nuclear;2025-10-07 14:04:54+00:00;fortuitous;;;ENTSOE
nzbXK6Nrzm96BfAyOV1olw;5;2025-10-07 14:05:09+00:00;2024-09-28 00:06:00+00:00;2024-09-28 21:00:00+00:00;CRUAS 1;45.0;915.0;EDF;FR;nuclear;2025-10-07 14:05:09+00:00;fortuitous;;;ENTSOE
hI2I_K6hl2ALUmL2uAk4Xg;3;2025-10-07 14:05:19+00:00;2024-09-28 15:10:00+00:00;2024-09-29 10:00:00+00:00;CATTENOM 1;0.0;1300.0;EDF;FR;nuclear;2025-10-07 14:05:19+00:00;fortuitous;;;ENTSOE
PTgFX3k9-yybLo9zDwd9Vg;20;2025-10-07 14:05:31+00:00;2024-09-23 15:00:00+00:00;2024-09-29 08:04:00+00:00;CRUAS 1;0.0;915.0;EDF;FR;nuclear;2025-10-07 14:05:31+00:00;fortuitous;;;ENTSOE
tYW9nHWqlM0lfQA6rfvXMQ;2;2025-10-07 14:05:58+00:00;2024-09-29 17:20:00+00:00;2024-09-29 18:30:00+00:00;CHINON 4;740.0;905.0;EDF;FR;nuclear;2025-10-07 14:05:58+00:00;fortuitous;;;ENTSOE
HG8SukUrXwpjhAIDc4e2kQ;3;2025-10-07 14:06:04+00:00;2024-09-29 13:28:00+00:00;2024-09-30 00:41:00+00:00;CATTENOM 1;800.0;1300.0;EDF;FR;nuclear;2025-10-07 14:06:04+00:00;fortuitous;;;ENTSOE
23dm4qnOStuWTweWWlPPtw;7;2025-10-07 14:09:40+00:00;2024-10-01 07:59:00+00:00;2024-10-01 20:30:00+00:00;PALUEL 3;128.0;1330.0;EDF;FR;nuclear;2025-10-07 14:09:40+00:00;fortuitous;;;ENTSOE
MCXYNlqi2BEQ_xRWWedTVw;1;2025-10-07 14:09:41+00:00;2024-10-02 00:30:00+00:00;2024-10-02 02:00:00+00:00;PALUEL 3;824.0;1330.0;EDF;FR;nuclear;2025-10-07 14:09:41+00:00;fortuitous;;;ENTSOE
_sv_Ip1GE9xlnV3fmILhCA;1;2025-10-07 14:10:16+00:00;2024-10-02 12:45:00+00:00;2024-10-02 15:00:00+00:00;BELLEVILLE 2;1196.0;1310.0;EDF;FR;nuclear;2025-10-07 14:10:16+00:00;fortuitous;;;ENTSOE
eGHSnBz7PYApytHiYzAVoQ;3;2025-10-07 14:12:34+00:00;2024-10-03 09:30:00+00:00;2024-10-04 09:00:00+00:00;CIVAUX 1;0.0;1495.0;EDF;FR;nuclear;2025-10-07 14:12:34+00:00;fortuitous;;;ENTSOE
X4LLSnh9sSlNJe--Kwwybg;2;2025-10-07 14:15:19+00:00;2024-10-03 01:24:00+00:00;2024-10-08 17:00:00+00:00;PALUEL 4;1175.0;1330.0;EDF;FR;nuclear;2025-10-07 14:15:19+00:00;fortuitous;;;ENTSOE
NoyH0PA1jwbXGJes_MGGjQ;2;2025-10-07 14:16:19+00:00;2024-10-06 01:30:00+00:00;2024-10-06 02:25:00+00:00;CRUAS 4;250.0;915.0;EDF;FR;nuclear;2025-10-07 14:16:19+00:00;fortuitous;;;ENTSOE
qqkZfhDkVAfs_pByC6C9aQ;8;2025-10-07 14:17:20+00:00;2024-10-02 02:00:00+00:00;2024-10-07 10:00:00+00:00;PALUEL 3;1175.0;1330.0;EDF;FR;nuclear;2025-10-07 14:17:20+00:00;fortuitous;;;ENTSOE
zkZVmIo2Hi-FZ0hoSVI1MA;7;2025-10-07 14:18:58+00:00;2024-09-25 08:40:00+00:00;2024-10-07 18:38:00+00:00;GOLFECH 2;810.0;1310.0;EDF;FR;nuclear;2025-10-07 14:18:58+00:00;fortuitous;;;ENTSOE
CbQ9aB75f9p6nLr9LGp3pg;2;2025-10-07 14:19:01+00:00;2024-10-07 15:29:00+00:00;2024-10-07 21:37:00+00:00;BELLEVILLE 1;0.0;1310.0;EDF;FR;nuclear;2025-10-07 14:19:01+00:00;fortuitous;;;ENTSOE
nBZM7GWfbt49NTnL3-GSvg;2;2025-10-07 14:19:07+00:00;2024-10-07 22:09:00+00:00;2024-10-07 22:40:00+00:00;BELLEVILLE 1;150.0;1310.0;EDF;FR;nuclear;2025-10-07 14:19:07+00:00;fortuitous;;;ENTSOE
IR0JaulQvT57rx4b1i5bIw;4;2025-10-07 14:20:35+00:00;2024-10-07 22:40:00+00:00;2024-10-08 21:00:00+00:00;BELLEVILLE 1;0.0;1310.0;EDF;FR;nuclear;2025-10-07 14:20:35+00:00;fortuitous;;;ENTSOE
7POik7CMqHyxGDku0Bv_wA;9;2025-10-07 14:20:42+00:00;2024-10-06 15:28:00+00:00;2024-10-08 20:00:00+00:00;CHINON 3;355.0;905.0;EDF;FR;nuclear;2025-10-07 14:20:42+00:00;fortuitous;;;ENTSOE
xj_VECTT9eEqvBJGmaFeaw;2;2025-10-07 14:21:15+00:00;2024-10-09 05:24:00+00:00;2024-10-09 06:20:00+00:00;CHOOZ 2;240.0;1500.0;EDF;FR;nuclear;2025-10-07 14:21:15+00:00;fortuitous;;;ENTSOE
gseeYziKvLMkZXrosbfiHg;12;2025-10-07 14:23:03+00:00;2024-10-07 07:40:00+00:00;2024-10-09 23:30:00+00:00;BUGEY 2;590.0;910.0;EDF;FR;nuclear;2025-10-07 14:23:03+00:00;fortuitous;;;ENTSOE
x8c7Xc7SZVRARK1vJRUtCg;2;2025-10-07 14:27:52+00:00;2024-10-13 13:22:00+00:00;2024-10-13 15:39:00+00:00;TRICASTIN 4;250.0;915.0;EDF;FR;nuclear;2025-10-07 14:27:52+00:00;fortuitous;;;ENTSOE
cXfO5HLcieUt1Sb72UclIQ;2;2025-10-07 14:27:52+00:00;2024-10-13 15:12:00+00:00;2024-10-13 15:31:00+00:00;CHINON 1;450.0;905.0;EDF;FR;nuclear;2025-10-07 14:27:52+00:00;fortuitous;;;ENTSOE
s0ba84TWSZ7rMzq69t1XSg;1;2025-10-07 14:27:53+00:00;2024-10-13 15:00:00+00:00;2024-10-13 16:30:00+00:00;BLAYAIS 2;0.0;910.0;EDF;FR;nuclear;2025-10-07 14:27:53+00:00;fortuitous;;;ENTSOE
j2il94f4fijV0vsQls7dDQ;3;2025-10-07 14:28:09+00:00;2024-10-13 17:21:00+00:00;2024-10-14 02:00:00+00:00;ST ALBAN 1;94.0;1335.0;EDF;FR;nuclear;2025-10-07 14:28:09+00:00;fortuitous;;;ENTSOE
ZdbO3CXgCisvWfOjswC-Bw;12;2025-10-07 14:31:34+00:00;2024-10-13 13:24:00+00:00;2024-10-15 19:00:00+00:00;ST ALBAN 1;540.0;1335.0;EDF;FR;nuclear;2025-10-07 14:31:34+00:00;fortuitous;;;ENTSOE
2qCyNKDg09Ife6WNR-J5vw;1;2025-10-07 14:31:46+00:00;2024-10-16 05:13:00+00:00;2024-10-16 07:00:00+00:00;CHINON 1;770.0;905.0;EDF;FR;nuclear;2025-10-07 14:31:46+00:00;fortuitous;;;ENTSOE
KMKzwCRP8jRZqKODQdjYig;2;2025-10-07 14:33:30+00:00;2024-10-17 04:30:00+00:00;2024-10-17 06:15:00+00:00;CATTENOM 4;1190.0;1300.0;EDF;FR;nuclear;2025-10-07 14:33:30+00:00;fortuitous;;;ENTSOE
KakaoSXMkJKECP8172JfHw;4;2025-10-07 14:34:10+00:00;2024-10-16 11:18:00+00:00;2024-10-17 15:00:00+00:00;CHINON 4;340.0;905.0;EDF;FR;nuclear;2025-10-07 14:34:10+00:00;fortuitous;;;ENTSOE
DQ8oJufxyXU8vVhc1UjyfA;9;2025-10-07 14:35:30+00:00;2024-10-15 18:59:00+00:00;2024-10-18 09:30:00+00:00;ST ALBAN 1;0.0;1335.0;EDF;FR;nuclear;2025-10-07 14:35:30+00:00;fortuitous;;;ENTSOE
vQwzUOrx0-I-T7Dn6Ni8eg;2;2025-10-07 14:36:43+00:00;2024-10-18 18:11:00+00:00;2024-10-18 18:33:00+00:00;ST LAURENT 1;780.0;915.0;EDF;FR;nuclear;2025-10-07 14:36:43+00:00;fortuitous;;;ENTSOE
m0hLFoCvm2GgjunrFTY_NA;1;2025-10-07 14:37:28+00:00;2024-10-19 13:00:00+00:00;2024-10-19 14:00:00+00:00;BELLEVILLE 2;1200.0;1310.0;EDF;FR;nuclear;2025-10-07 14:37:28+00:00;fortuitous;;;ENTSOE
fFuiRp2omNoPL4GQc1aPxA;2;2025-10-07 14:38:25+00:00;2024-10-20 12:33:00+00:00;2024-10-20 15:50:00+00:00;ST ALBAN 2;260.0;1335.0;EDF;FR;nuclear;2025-10-07 14:38:25+00:00;fortuitous;;;ENTSOE
iBWhkDn-cFj75B4yEKMTOg;3;2025-10-07 14:38:43+00:00;2024-10-20 21:16:00+00:00;2024-10-20 22:11:00+00:00;CRUAS 2;180.0;915.0;EDF;FR;nuclear;2025-10-07 14:38:43+00:00;fortuitous;;;ENTSOE
klrpFVEP3SGunSwQJeb8Sg;5;2025-10-07 14:39:12+00:00;2024-10-20 18:05:00+00:00;2024-10-21 14:00:00+00:00;CIVAUX 1;417.0;1495.0;EDF;FR;nuclear;2025-10-07 14:39:12+00:00;fortuitous;;;ENTSOE
JljGMBqSwnCq1v9WLNZtzQ;4;2025-10-07 14:39:35+00:00;2024-10-20 18:45:00+00:00;2024-10-21 10:33:00+00:00;CATTENOM 4;335.0;1300.0;EDF;FR;nuclear;2025-10-07 14:39:35+00:00;fortuitous;;;ENTSOE
GmBcSkrLJSD8CYJWoxztxg;2;2025-10-07 14:39:53+00:00;2024-10-21 12:00:00+00:00;2024-10-21 13:30:00+00:00;CATTENOM 4;1190.0;1300.0;EDF;FR;nuclear;2025-10-07 14:39:53+00:00;fortuitous;;;ENTSOE
YF4r9xQ0gfAdovDlfColRQ;2;2025-10-07 14:39:57+00:00;2024-10-21 13:06:00+00:00;2024-10-21 13:25:00+00:00;BELLEVILLE 2;900.0;1310.0;EDF;FR;nuclear;2025-10-07 14:39:57+00:00;fortuitous;;;ENTSOE
M2KI8sZabryWzfsKJUuQnw;6;2025-10-07 14:42:57+00:00;2024-10-19 14:00:00+00:00;2024-10-23 09:00:00+00:00;GOLFECH 1;0.0;1310.0;EDF;FR;nuclear;2025-10-07 14:42:57+00:00;fortuitous;;;ENTSOE
za2GCse9Kh8Roy7A7tgBFQ;2;2025-10-07 14:46:47+00:00;2024-10-24 13:30:00+00:00;2024-10-24 20:30:00+00:00;CHINON 1;210.0;905.0;EDF;FR;nuclear;2025-10-07 14:46:47+00:00;fortuitous;;;ENTSOE
eydzhoSF-a-bPZCNMerxJg;3;2025-10-07 14:49:06+00:00;2024-10-24 21:23:00+00:00;2024-10-25 18:00:00+00:00;CATTENOM 3;0.0;1300.0;EDF;FR;nuclear;2025-10-07 14:49:06+00:00;fortuitous;;;ENTSOE
RB-eIypajLNZPahL00SMmQ;4;2025-10-07 14:54:59+00:00;2024-10-28 16:30:00+00:00;2024-10-29 10:45:00+00:00;CATTENOM 1;760.0;1300.0;EDF;FR;nuclear;2025-10-07 14:54:59+00:00;fortuitous;;;ENTSOE
he3xUVSsTCHbt9pwa56U7A;2;2025-10-07 14:55:35+00:00;2024-10-29 14:30:00+00:00;2024-10-29 15:30:00+00:00;GOLFECH 1;1140.0;1310.0;EDF;FR;nuclear;2025-10-07 14:55:35+00:00;fortuitous;;;ENTSOE
WRPbxwPdOTtyXYFe-m6UdQ;3;2025-10-07 14:55:55+00:00;2024-10-29 06:21:00+00:00;2024-10-29 17:00:00+00:00;GRAVELINES 1;420.0;910.0;EDF;FR;nuclear;2025-10-07 14:55:55+00:00;fortuitous;;;ENTSOE
#NOM?;4;2025-10-07 14:55:58+00:00;2024-10-29 11:00:00+00:00;2024-10-29 23:00:00+00:00;CATTENOM 1;1165.0;1300.0;EDF;FR;nuclear;2025-10-07 14:55:58+00:00;fortuitous;;;ENTSOE
hMxOiW59pzMkBxJfYjCWUA;2;2025-10-07 15:04:44+00:00;2024-11-04 12:45:00+00:00;2024-11-04 14:55:00+00:00;CHINON 2;120.0;905.0;EDF;FR;nuclear;2025-10-07 15:04:44+00:00;fortuitous;;;ENTSOE
v_0T3LMEq1jIM_5ZlxFD5Q;1;2025-10-07 15:08:27+00:00;2024-11-07 04:37:00+00:00;2024-11-07 06:00:00+00:00;DAMPIERRE 3;444.0;890.0;EDF;FR;nuclear;2025-10-07 15:08:27+00:00;fortuitous;;;ENTSOE
g22eLLal3oClMYwD8UW-bQ;5;2025-10-07 15:12:32+00:00;2024-11-09 01:51:00+00:00;2024-11-09 16:30:00+00:00;CHINON 1;0.0;905.0;EDF;FR;nuclear;2025-10-07 15:12:32+00:00;fortuitous;;;ENTSOE
V3kK-7gy8idHGrf2BmsGgg;2;2025-10-07 15:12:41+00:00;2024-11-09 17:10:00+00:00;2024-11-09 19:22:00+00:00;CHINON 1;20.0;905.0;EDF;FR;nuclear;2025-10-07 15:12:41+00:00;fortuitous;;;ENTSOE
37zvxFArGM4SbZU8G8W04w;11;2025-10-07 15:12:46+00:00;2024-11-07 13:30:00+00:00;2024-11-10 22:00:00+00:00;CHINON 2;525.0;905.0;EDF;FR;nuclear;2025-10-07 15:12:46+00:00;fortuitous;;;ENTSOE
1KuW9zPcOQ0LvB_-DN58fA;2;2025-10-07 15:12:49+00:00;2024-11-09 19:22:00+00:00;2024-11-10 01:50:00+00:00;CHINON 1;0.0;905.0;EDF;FR;nuclear;2025-10-07 15:12:49+00:00;fortuitous;;;ENTSOE
xjBxhtwDc9cA1Af8RMMmwQ;2;2025-10-07 15:12:52+00:00;2024-11-10 02:59:00+00:00;2024-11-10 06:00:00+00:00;CHINON 1;200.0;905.0;EDF;FR;nuclear;2025-10-07 15:12:52+00:00;fortuitous;;;ENTSOE
PMDBa8Ez5H0QrP7x_dBnZg;2;2025-10-07 15:13:41+00:00;2024-11-10 16:34:00+00:00;2024-11-10 22:36:00+00:00;BUGEY 5;560.0;880.0;EDF;FR;nuclear;2025-10-07 15:13:41+00:00;fortuitous;;;ENTSOE
hIGuqkuIYe7S7H8AEshdcw;5;2025-10-07 15:15:14+00:00;2024-11-10 03:20:00+00:00;2024-11-11 15:00:00+00:00;CATTENOM 4;170.0;1300.0;EDF;FR;nuclear;2025-10-07 15:15:14+00:00;fortuitous;;;ENTSOE
1Dv-bm3NDmTH4dhVVNaLEA;2;2025-10-07 15:15:19+00:00;2024-11-11 13:00:00+00:00;2024-11-11 15:12:00+00:00;BUGEY 3;0.0;910.0;EDF;FR;nuclear;2025-10-07 15:15:19+00:00;fortuitous;;;ENTSOE
TIzc7yLNTUmAEyF5r9wqgw;1;2025-10-07 15:15:52+00:00;2024-11-12 03:51:00+00:00;2024-11-12 06:00:00+00:00;BLAYAIS 2;640.0;910.0;EDF;FR;nuclear;2025-10-07 15:15:52+00:00;fortuitous;;;ENTSOE
FKhvjUN688T6I5f42xOmRg;2;2025-10-07 15:17:02+00:00;2024-11-11 19:30:00+00:00;2024-11-12 14:00:00+00:00;GOLFECH 2;0.0;1310.0;EDF;FR;nuclear;2025-10-07 15:17:02+00:00;fortuitous;;;ENTSOE
pt2amjRhmsf_acvI_aaU-A;3;2025-10-07 15:17:19+00:00;2024-11-12 11:39:00+00:00;2024-11-12 19:30:00+00:00;BUGEY 5;530.0;880.0;EDF;FR;nuclear;2025-10-07 15:17:19+00:00;fortuitous;;;ENTSOE
t5otJFdeoX0QoLMQ_H6mtw;6;2025-10-07 15:17:42+00:00;2024-11-12 00:20:00+00:00;2024-11-13 19:00:00+00:00;BLAYAIS 1;490.0;910.0;EDF;FR;nuclear;2025-10-07 15:17:42+00:00;fortuitous;;;ENTSOE
hDQylEx4vKhYo0S6X7BVTQ;3;2025-10-07 15:20:27+00:00;2024-11-13 07:30:00+00:00;2024-11-14 07:00:00+00:00;CHINON 2;520.0;905.0;EDF;FR;nuclear;2025-10-07 15:20:27+00:00;fortuitous;;;ENTSOE
