date_publication_utc;message_id;version;statut;type_indisponibilite;producteur;nom_unite;site;code_eic;filiere;puissance_max_mw;puissance_dispo_min_mw;puissance_indispo_max_mw;cause
2024-06-20 05:26:00+00:00;-EDF-05470-EDF-T-00139929_001;1;Actif;Fortuite;EDF;ST ALBAN 2;ST ALBAN;17W100P100P0146H;Nucléaire;1335;1190;145;Information Complémentaire
2024-06-20 12:21:00+00:00;-EDF-05470-EDF-T-00140152_001;1;Actif;Fortuite;EDF;FLAMANVILLE 1;FLAMANVILLE;17W100P100P0126N;Nucléaire;1330;1188;142;Information Complémentaire
2024-06-14 12:57:00+00:00;-EDF-05470-EDF-T-00137512_001;1;Actif;Planifiée;EDF;ST ALBAN 2;ST ALBAN;17W100P100P0146H;Nucléaire;1335;0;1335;Information Complémentaire
2024-06-22 12:36:00+00:00;-EDF-05470-EDF-T-00141042_001;1;Actif;Planifiée;EDF;CRUAS 3;CRUAS;17W100P100P0118M;Nucléaire;915;381;534;Information Complémentaire
2024-06-23 05:17:00+00:00;-EDF-05470-EDF-T-00141252_001;1;Actif;Planifiée;EDF;GRAVELINES 3;GRAVELINES;17W100P100P0132S;Nucléaire;910;902;8;Information Complémentaire
2024-06-23 03:11:00+00:00;-EDF-05470-EDF-T-00141240_001;1;Actif;Fortuite;EDF;GRAVELINES 3;GRAVELINES;17W100P100P0132S;Nucléaire;910;190;720;Défaillance
2024-06-18 12:56:00+00:00;-EDF-05470-EDF-T-00139337_001;1;Actif;Planifiée;EDF;DAMPIERRE 3;DAMPIERRE;17W100P100P0122V;Nucléaire;890;0;890;Maintenance Prévue
2024-06-22 10:06:00+00:00;-EDF-05470-EDF-T-00140963_001;1;Actif;Planifiée;EDF;GRAVELINES 3;GRAVELINES;17W100P100P0132S;Nucléaire;910;902;8;Information Complémentaire
2024-06-14 17:06:00+00:00;-EDF-05470-EDF-T-00137676_001;1;Actif;Fortuite;EDF;GRAVELINES 3;GRAVELINES;17W100P100P0132S;Nucléaire;910;0;910;Information Complémentaire
2024-06-22 06:06:00+00:00;-EDF-05470-EDF-T-00140823_001;1;Actif;Planifiée;EDF;ST LAURENT 1;ST LAURENT;17W100P100P0147F;Nucléaire;915;798;117;Maintenance Prévue
2024-06-22 12:41:00+00:00;-EDF-05470-EDF-T-00141043_001;1;Actif;Planifiée;EDF;DAMPIERRE 3;DAMPIERRE;17W100P100P0122V;Nucléaire;890;0;890;Information Complémentaire
2024-06-22 11:16:00+00:00;-EDF-05470-EDF-T-00141002_001;1;Actif;Fortuite;EDF;ST LAURENT 2;ST LAURENT;17W100P100P0148D;Nucléaire;915;9;906;Information Complémentaire
2024-06-20 23:36:00+00:00;-EDF-05470-EDF-T-00140376_001;1;Actif;Planifiée;EDF;BELLEVILLE 2;BELLEVILLE;17W100P100P0091G;Nucléaire;1310;50;1260;Information Complémentaire
2024-06-18 09:11:00+00:00;-EDF-05470-EDF-T-00139218_001;1;Actif;Planifiée;EDF;ST LAURENT 2;ST LAURENT;17W100P100P0148D;Nucléaire;915;0;915;Information Complémentaire
2024-06-21 15:19:00+00:00;-EDF-05470-EDF-T-00140747_001;1;Actif;Fortuite;EDF;CHINON 4;CHINON;17W100P100P0109N;Nucléaire;905;885;20;Information Complémentaire
2024-06-21 13:56:00+00:00;-EDF-05470-EDF-T-00140657_001;1;Actif;Fortuite;EDF;CHINON 4;CHINON;17W100P100P0109N;Nucléaire;905;770;135;Défaillance
2024-06-20 06:16:00+00:00;-EDF-05470-EDF-T-00139930_001;1;Actif;Planifiée;EDF;CHINON 1;CHINON;17W100P100P0106T;Nucléaire;905;768;137;Maintenance Prévue
2024-06-21 06:11:00+00:00;-EDF-05470-EDF-T-00140397_001;1;Actif;Planifiée;EDF;PALUEL 4;PALUEL;17W100P100P0142P;Nucléaire;1330;1227;103;Maintenance Prévue
2024-06-21 06:07:00+00:00;-EDF-05470-EDF-T-00140396_001;1;Actif;Planifiée;EDF;FLAMANVILLE 1;FLAMANVILLE;17W100P100P0126N;Nucléaire;1330;1225;105;Maintenance Prévue
2024-06-20 22:16:00+00:00;-EDF-05470-EDF-T-00140369_001;1;Actif;Planifiée;EDF;CHINON 4;CHINON;17W100P100P0109N;Nucléaire;905;400;505;Information Complémentaire
2024-06-14 12:56:00+00:00;-EDF-05470-EDF-T-00137511_001;1;Actif;Planifiée;EDF;CHINON 3;CHINON;17W100P100P0108P;Nucléaire;905;0;905;Information Complémentaire
2024-06-13 13:02:00+00:00;-EDF-05470-EDF-T-00137154_001;1;Actif;Planifiée;EDF;TRICASTIN 1;TRICASTIN;17W100P100P0149B;Nucléaire;915;0;915;Information Complémentaire
2024-06-09 16:21:00+00:00;-EDF-05470-EDF-T-00136600_001;1;Actif;Fortuite;EDF;DAMPIERRE 4;DAMPIERRE;17W100P100P0123T;Nucléaire;890;268;622;Défaillance
2024-06-08 13:31:00+00:00;-EDF-05470-EDF-T-00136485_001;1;Actif;Planifiée;EDF;CRUAS 2;CRUAS;17W100P100P0116Q;Nucléaire;915;0;915;Information Complémentaire
2024-06-10 17:36:00+00:00;-EDF-05470-EDF-T-00136729_001;1;Actif;Planifiée;EDF;GRAVELINES 3;GRAVELINES;17W100P100P0132S;Nucléaire;910;805;105;Maintenance Prévue
2024-06-11 05:46:00+00:00;-EDF-05470-EDF-T-00136776_001;1;Actif;Planifiée;EDF;TRICASTIN 3;TRICASTIN;17W100P100P0152M;Nucléaire;915;532;383;Maintenance Prévue
2024-06-07 20:11:00+00:00;-EDF-05470-EDF-T-00136401_001;1;Actif;Fortuite;EDF;BUGEY 2;BUGEY;17W100P100P00966;Nucléaire;910;0;910;Information Complémentaire
2024-06-11 01:56:00+00:00;-EDF-05470-EDF-T-00136769_001;1;Actif;Fortuite;EDF;CHINON 4;CHINON;17W100P100P0109N;Nucléaire;905;780;125;Information Complémentaire
2024-06-10 19:06:00+00:00;-EDF-05470-EDF-T-00136738_001;1;Actif;Fortuite;EDF;DAMPIERRE 4;DAMPIERRE;17W100P100P0123T;Nucléaire;890;145;745;Défaillance
2024-06-10 20:21:00+00:00;-EDF-05470-EDF-T-00136748_001;1;Inactif;Fortuite;EDF;CRUAS 2;CRUAS;17W100P100P0116Q;Nucléaire;915;240;675;Défaillance
2024-06-10 10:51:00+00:00;-EDF-05470-EDF-T-00136698_001;1;Actif;Fortuite;EDF;NOGENT 2;NOGENT;17W100P100P0138G;Nucléaire;1310;0;1310;Défaillance
2024-06-09 22:01:00+00:00;-EDF-05470-EDF-T-00136627_001;1;Actif;Planifiée;EDF;DAMPIERRE 4;DAMPIERRE;17W100P100P0123T;Nucléaire;890;878;12;Information Complémentaire
2024-06-11 17:16:00+00:00;-EDF-05470-EDF-T-00136867_001;1;Actif;Planifiée;EDF;CATTENOM 2;CATTENOM;17W100P100P0103Z;Nucléaire;1300;537;763;Maintenance Prévue
2024-06-10 05:31:00+00:00;-EDF-05470-EDF-T-00136639_001;1;Actif;Fortuite;EDF;NOGENT 2;NOGENT;17W100P100P0138G;Nucléaire;1310;215;1095;Défaillance
2024-06-10 09:21:00+00:00;-EDF-05470-EDF-T-00136690_001;1;Actif;Planifiée;EDF;ST ALBAN 1;ST ALBAN;17W100P100P0145J;Nucléaire;1335;425;910;Maintenance Prévue
2024-06-09 17:18:00+00:00;-EDF-05470-EDF-T-00136609_001;1;Actif;Fortuite;EDF;DAMPIERRE 4;DAMPIERRE;17W100P100P0123T;Nucléaire;890;0;890;Information Complémentaire
2024-06-09 18:36:00+00:00;-EDF-05470-EDF-T-00136621_001;1;Actif;Fortuite;EDF;NOGENT 2;NOGENT;17W100P100P0138G;Nucléaire;1310;215;1095;Défaillance
2024-06-09 16:36:00+00:00;-EDF-05470-EDF-T-00136604_001;1;Actif;Fortuite;EDF;ST LAURENT 2;ST LAURENT;17W100P100P0148D;Nucléaire;915;800;115;Défaillance
2024-06-09 00:16:00+00:00;-EDF-05470-EDF-T-00136520_001;1;Actif;Planifiée;EDF;DAMPIERRE 4;DAMPIERRE;17W100P100P0123T;Nucléaire;890;878;12;Information Complémentaire
2024-06-06 15:41:00+00:00;-EDF-05470-EDF-T-00136279_001;1;Actif;Planifiée;EDF;NOGENT 2;NOGENT;17W100P100P0138G;Nucléaire;1310;0;1310;Maintenance Prévue
2024-06-11 12:46:00+00:00;-EDF-05470-EDF-T-00136835_001;1;Actif;Planifiée;EDF;CATTENOM 3;CATTENOM;17W100P100P0104X;Nucléaire;1300;1000;300;Information Complémentaire
2024-06-10 16:51:00+00:00;-EDF-05470-EDF-T-00136724_001;1;Actif;Fortuite;EDF;FLAMANVILLE 1;FLAMANVILLE;17W100P100P0126N;Nucléaire;1330;870;460;Défaillance
2024-06-16 02:16:00+00:00;-EDF-05470-EDF-T-00138064_001;1;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;930;570;Défaillance
2024-06-14 06:36:00+00:00;-EDF-05470-EDF-T-00137335_001;1;Actif;Planifiée;EDF;ST LAURENT 2;ST LAURENT;17W100P100P0148D;Nucléaire;915;800;115;Maintenance Prévue
2024-06-13 13:01:00+00:00;-EDF-05470-EDF-T-00137153_001;1;Actif;Planifiée;EDF;GOLFECH 2;GOLFECH;17W100P100P0129H;Nucléaire;1310;0;1310;Information Complémentaire
2024-06-15 06:36:00+00:00;-EDF-05470-EDF-T-00137718_001;1;Actif;Planifiée;EDF;CIVAUX 2;CIVAUX;17W100P100P0114U;Nucléaire;1495;1240;255;Maintenance Prévue
2024-06-14 20:26:00+00:00;-EDF-05470-EDF-T-00137695_001;1;Actif;Fortuite;EDF;TRICASTIN 2;TRICASTIN;17W100P100P0150Q;Nucléaire;915;0;915;Défaillance
2024-06-14 12:58:00+00:00;-EDF-05470-EDF-T-00137513_001;1;Actif;Planifiée;EDF;GRAVELINES 6;GRAVELINES;17W100P100P0136K;Nucléaire;910;182;728;Maintenance Prévue
2021-04-20 00:09:00+00:00;-EDF-05470-EDF-T-00052472_001;1;Actif;Planifiée;EDF;TRICASTIN 2;TRICASTIN;17W100P100P0150Q;Nucléaire;915;0;915;Information Complémentaire
2024-05-21 15:06:00+00:00;-EDF-05470-EDF-T-00134584_001;1;Actif;Planifiée;EDF;PENLY 2;PENLY;17W100P100P0144L;Nucléaire;1330;100;1230;Information Complémentaire
2024-06-13 05:56:00+00:00;-EDF-05470-EDF-T-00136968_001;1;Actif;Planifiée;EDF;ST ALBAN 2;ST ALBAN;17W100P100P0146H;Nucléaire;1335;1233;102;Maintenance Prévue
2024-06-14 03:36:00+00:00;-EDF-05470-EDF-T-00137329_001;1;Actif;Fortuite;EDF;CHINON 1;CHINON;17W100P100P0106T;Nucléaire;905;252;653;Défaillance
2024-06-12 10:51:00+00:00;-EDF-05470-EDF-T-00136923_001;1;Actif;Fortuite;EDF;ST ALBAN 2;ST ALBAN;17W100P100P0146H;Nucléaire;1335;1170;165;Information Complémentaire
2019-02-19 01:05:00+00:00;-EDF-05470-EDF-T-00035664_001;1;Actif;Planifiée;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2024-06-13 14:06:00+00:00;-EDF-05470-EDF-T-00137197_001;1;Actif;Planifiée;EDF;GRAVELINES 2;GRAVELINES;17W100P100P0131U;Nucléaire;910;182;728;Information Complémentaire
2024-06-13 11:31:00+00:00;-EDF-05470-EDF-T-00137109_001;1;Actif;Planifiée;EDF;CHINON 2;CHINON;17W100P100P0107R;Nucléaire;905;805;100;Maintenance Prévue
2024-06-12 13:14:00+00:00;-EDF-05470-EDF-T-00136938_001;1;Actif;Planifiée;EDF;GRAVELINES 3;GRAVELINES;17W100P100P0132S;Nucléaire;910;359;551;Information Complémentaire
2024-06-12 13:16:00+00:00;-EDF-05470-EDF-T-00136939_001;1;Actif;Planifiée;EDF;CHINON 1;CHINON;17W100P100P0106T;Nucléaire;905;176;729;Information Complémentaire
2024-06-12 19:11:00+00:00;-EDF-05470-EDF-T-00136957_001;1;Actif;Planifiée;EDF;CATTENOM 2;CATTENOM;17W100P100P0103Z;Nucléaire;1300;1186;114;Information Complémentaire
2024-06-12 13:12:00+00:00;-EDF-05470-EDF-T-00136937_001;1;Actif;Planifiée;EDF;GOLFECH 2;GOLFECH;17W100P100P0129H;Nucléaire;1310;0;1310;Information Complémentaire
2024-05-21 11:50:00+00:00;-EDF-05470-EDF-T-00134490_001;1;Actif;Planifiée;EDF;ST LAURENT 1;ST LAURENT;17W100P100P0147F;Nucléaire;915;388;527;Maintenance Prévue
2024-05-21 12:24:00+00:00;-EDF-05470-EDF-T-00134537_001;1;Actif;Planifiée;EDF;PALUEL 4;PALUEL;17W100P100P0142P;Nucléaire;1330;0;1330;Information Complémentaire
2024-05-23 05:31:00+00:00;-EDF-05470-EDF-T-00134705_001;1;Actif;Planifiée;EDF;CHOOZ 1;CHOOZ;17W100P100P01101;Nucléaire;1500;317;1183;Maintenance Prévue
2024-05-02 11:16:00+00:00;-EDF-05470-EDF-T-00132416_001;1;Actif;Fortuite;EDF;CRUAS 2;CRUAS;17W100P100P0116Q;Nucléaire;915;242;673;Information Complémentaire
2024-05-03 09:56:00+00:00;-EDF-05470-EDF-T-00132581_001;1;Actif;Planifiée;EDF;CHINON 3;CHINON;17W100P100P0108P;Nucléaire;905;450;455;Maintenance Prévue
2024-05-03 01:26:00+00:00;-EDF-05470-EDF-T-00132533_001;1;Actif;Fortuite;EDF;DAMPIERRE 3;DAMPIERRE;17W100P100P0122V;Nucléaire;890;680;210;Défaillance
2024-05-02 18:31:00+00:00;-EDF-05470-EDF-T-00132525_001;1;Actif;Fortuite;EDF;GRAVELINES 5;GRAVELINES;17W100P100P0135M;Nucléaire;910;800;110;Défaillance
2024-05-02 10:56:00+00:00;-EDF-05470-EDF-T-00132342_001;1;Actif;Planifiée;EDF;DAMPIERRE 3;DAMPIERRE;17W100P100P0122V;Nucléaire;890;0;890;Information Complémentaire
2024-05-02 11:57:00+00:00;-EDF-05470-EDF-T-00132443_001;1;Actif;Planifiée;EDF;PALUEL 4;PALUEL;17W100P100P0142P;Nucléaire;1330;100;1230;Maintenance Prévue
2024-05-02 11:34:00+00:00;-EDF-05470-EDF-T-00132437_001;1;Actif;Fortuite;EDF;CRUAS 2;CRUAS;17W100P100P0116Q;Nucléaire;915;242;673;Défaillance
2024-05-02 11:46:00+00:00;-EDF-05470-EDF-T-00132439_001;1;Inactif;Fortuite;EDF;GRAVELINES 5;GRAVELINES;17W100P100P0135M;Nucléaire;910;670;240;Défaillance
2024-05-02 11:10:00+00:00;-EDF-05470-EDF-T-00132413_001;1;Inactif;Fortuite;EDF;GRAVELINES 2;GRAVELINES;17W100P100P0131U;Nucléaire;910;182;728;Défaillance
2024-05-04 01:16:00+00:00;-EDF-05470-EDF-T-00132621_001;1;Actif;Planifiée;EDF;CATTENOM 2;CATTENOM;17W100P100P0103Z;Nucléaire;1300;1170;130;Maintenance Prévue
2024-05-02 11:00:00+00:00;-EDF-05470-EDF-T-00132409_001;1;Actif;Planifiée;EDF;CATTENOM 1;CATTENOM;17W100P100P01012;Nucléaire;1300;260;1040;Information Complémentaire
2024-04-26 06:21:00+00:00;-EDF-05470-EDF-T-00131829_001;1;Actif;Planifiée;EDF;BELLEVILLE 1;BELLEVILLE;17W100P100P0090I;Nucléaire;1310;1207;103;Maintenance Prévue
2021-01-20 01:11:00+00:00;-EDF-05470-EDF-T-00051274_001;1;Actif;Planifiée;EDF;BLAYAIS 4;BLAYAIS;17W100P100P00958;Nucléaire;910;0;910;Information Complémentaire
2024-04-10 14:33:00+00:00;-EDF-05470-EDF-T-00129409_001;1;Actif;Planifiée;EDF;CATTENOM 3;CATTENOM;17W100P100P0104X;Nucléaire;1300;0;1300;Information Complémentaire
2024-04-25 06:46:00+00:00;-EDF-05470-EDF-T-00131765_001;1;Actif;Planifiée;EDF;CHINON 3;CHINON;17W100P100P0108P;Nucléaire;905;798;107;Maintenance Prévue
2024-04-25 06:36:00+00:00;-EDF-05470-EDF-T-00131764_001;1;Actif;Planifiée;EDF;CHINON 2;CHINON;17W100P100P0107R;Nucléaire;905;800;105;Maintenance Prévue
2024-04-25 06:31:00+00:00;-EDF-05470-EDF-T-00131763_001;1;Actif;Planifiée;EDF;BELLEVILLE 1;BELLEVILLE;17W100P100P0090I;Nucléaire;1310;1210;100;Maintenance Prévue
2024-05-03 17:21:00+00:00;-EDF-05470-EDF-T-00132607_001;1;Actif;Planifiée;EDF;CATTENOM 1;CATTENOM;17W100P100P01012;Nucléaire;1300;100;1200;Information Complémentaire
2024-04-26 08:41:00+00:00;-EDF-05470-EDF-T-00131832_001;1;Actif;Planifiée;EDF;CIVAUX 2;CIVAUX;17W100P100P0114U;Nucléaire;1495;800;695;Maintenance Prévue
2024-01-18 09:41:00+00:00;-EDF-05470-EDF-T-00121881_001;1;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;97;813;Maintenance Prévue
2024-05-04 20:36:00+00:00;-EDF-05470-EDF-T-00132733_001;1;Actif;Planifiée;EDF;CHOOZ 1;CHOOZ;17W100P100P01101;Nucléaire;1500;0;1500;Maintenance Prévue
2024-05-07 06:11:00+00:00;-EDF-05470-EDF-T-00132937_001;1;Actif;Planifiée;EDF;CATTENOM 3;CATTENOM;17W100P100P0104X;Nucléaire;1300;1123;177;Maintenance Prévue
2024-05-07 18:41:00+00:00;-EDF-05470-EDF-T-00132998_001;1;Actif;Fortuite;EDF;GRAVELINES 2;GRAVELINES;17W100P100P0131U;Nucléaire;910;780;130;Défaillance
2024-05-05 05:51:00+00:00;-EDF-05470-EDF-T-00132754_001;1;Actif;Planifiée;EDF;CATTENOM 3;CATTENOM;17W100P100P0104X;Nucléaire;1300;1120;180;Maintenance Prévue
2024-05-05 06:06:00+00:00;-EDF-05470-EDF-T-00132757_001;1;Actif;Planifiée;EDF;PENLY 1;PENLY;17W100P100P0143N;Nucléaire;1330;155;1175;Maintenance Prévue
2024-02-19 16:21:00+00:00;-EDF-05470-EDF-T-00125606_001;1;Actif;Planifiée;EDF;BLAYAIS 4;BLAYAIS;17W100P100P00958;Nucléaire;910;0;910;Maintenance Prévue
2024-05-06 01:01:00+00:00;-EDF-05470-EDF-T-00132851_001;1;Actif;Fortuite;EDF;CHOOZ 1;CHOOZ;17W100P100P01101;Nucléaire;1500;850;650;Information Complémentaire
2024-05-04 20:41:00+00:00;-EDF-05470-EDF-T-00132735_001;1;Actif;Planifiée;EDF;CHOOZ 1;CHOOZ;17W100P100P01101;Nucléaire;1500;1480;20;Information Complémentaire
2024-05-05 13:51:00+00:00;-EDF-05470-EDF-T-00132816_001;1;Actif;Fortuite;EDF;GRAVELINES 2;GRAVELINES;17W100P100P0131U;Nucléaire;910;540;370;Défaillance
2024-05-02 11:55:00+00:00;-EDF-05470-EDF-T-00132442_001;1;Actif;Planifiée;EDF;CHOOZ 1;CHOOZ;17W100P100P01101;Nucléaire;1500;655;845;Information Complémentaire
2024-05-05 10:41:00+00:00;-EDF-05470-EDF-T-00132806_001;1;Actif;Fortuite;EDF;DAMPIERRE 4;DAMPIERRE;17W100P100P0123T;Nucléaire;890;688;202;Défaillance
2024-04-24 07:11:00+00:00;-EDF-05470-EDF-T-00131688_001;1;Actif;Planifiée;EDF;PENLY 1;PENLY;17W100P100P0143N;Nucléaire;1330;200;1130;Maintenance Prévue
2024-05-04 12:41:00+00:00;-EDF-05470-EDF-T-00132695_001;1;Actif;Planifiée;EDF;DAMPIERRE 3;DAMPIERRE;17W100P100P0122V;Nucléaire;890;180;710;Maintenance Prévue
2024-05-02 12:44:00+00:00;-EDF-05470-EDF-T-00132449_001;1;Actif;Fortuite;EDF;BUGEY 2;BUGEY;17W100P100P00966;Nucléaire;910;500;410;Défaillance
2024-05-04 22:51:00+00:00;-EDF-05470-EDF-T-00132745_001;1;Actif;Planifiée;EDF;CRUAS 2;CRUAS;17W100P100P0116Q;Nucléaire;915;782;133;Maintenance Prévue
2024-05-04 11:37:00+00:00;-EDF-05470-EDF-T-00132689_001;1;Actif;Fortuite;EDF;CHOOZ 1;CHOOZ;17W100P100P01101;Nucléaire;1500;400;1100;Défaillance
2024-04-18 11:56:00+00:00;-EDF-05470-EDF-T-00131186_001;1;Actif;Planifiée;EDF;CHOOZ 1;CHOOZ;17W100P100P01101;Nucléaire;1500;0;1500;Information Complémentaire
2024-04-25 06:22:00+00:00;-EDF-05470-EDF-T-00131762_001;1;Actif;Planifiée;EDF;FLAMANVILLE 1;FLAMANVILLE;17W100P100P0126N;Nucléaire;1330;0;1330;Maintenance Prévue
2024-01-24 11:16:00+00:00;-EDF-05470-EDF-T-00122515_001;1;Actif;Planifiée;EDF;CIVAUX 1;CIVAUX;17W100P100P0113W;Nucléaire;1495;150;1345;Information Complémentaire
2024-05-08 12:36:00+00:00;-EDF-05470-EDF-T-00133049_001;1;Actif;Planifiée;EDF;DAMPIERRE 3;DAMPIERRE;17W100P100P0122V;Nucléaire;890;0;890;Information Complémentaire
2024-04-18 08:11:00+00:00;-EDF-05470-EDF-T-00131142_001;1;Actif;Planifiée;EDF;CATTENOM 2;CATTENOM;17W100P100P0103Z;Nucléaire;1300;730;570;Maintenance Prévue
2024-04-19 16:21:00+00:00;-EDF-05470-EDF-T-00131296_001;1;Actif;Fortuite;EDF;CHINON 3;CHINON;17W100P100P0108P;Nucléaire;905;700;205;Défaillance
2024-04-19 15:11:00+00:00;-EDF-05470-EDF-T-00131291_001;1;Actif;Fortuite;EDF;BELLEVILLE 1;BELLEVILLE;17W100P100P0090I;Nucléaire;1310;330;980;Défaillance
2024-04-19 13:41:00+00:00;-EDF-05470-EDF-T-00131285_001;1;Actif;Planifiée;EDF;CHINON 3;CHINON;17W100P100P0108P;Nucléaire;905;510;395;Maintenance Prévue
2024-04-19 13:06:00+00:00;-EDF-05470-EDF-T-00131281_001;1;Actif;Planifiée;EDF;CHINON 3;CHINON;17W100P100P0108P;Nucléaire;905;450;455;Maintenance Prévue
2024-04-13 06:16:00+00:00;-EDF-05470-EDF-T-00130518_001;1;Actif;Fortuite;EDF;CRUAS 2;CRUAS;17W100P100P0116Q;Nucléaire;915;250;665;Information Complémentaire
2024-04-18 01:01:00+00:00;-EDF-05470-EDF-T-00131128_001;1;Actif;Planifiée;EDF;GOLFECH 1;GOLFECH;17W100P100P0128J;Nucléaire;1310;1140;170;Maintenance Prévue
2024-04-18 09:26:00+00:00;-EDF-05470-EDF-T-00131184_001;1;Actif;Planifiée;EDF;CATTENOM 2;CATTENOM;17W100P100P0103Z;Nucléaire;1300;1195;105;Maintenance Prévue
2024-04-05 13:51:00+00:00;-EDF-05470-EDF-T-00129515_001;1;Actif;Planifiée;EDF;TRICASTIN 1;TRICASTIN;17W100P100P0149B;Nucléaire;915;0;915;Maintenance Prévue
2024-04-19 13:11:00+00:00;-EDF-05470-EDF-T-00131283_001;1;Actif;Planifiée;EDF;TRICASTIN 1;TRICASTIN;17W100P100P0149B;Nucléaire;915;0;915;Information Complémentaire
2024-04-17 14:56:00+00:00;-EDF-05470-EDF-T-00131095_001;1;Actif;Planifiée;EDF;GRAVELINES 3;GRAVELINES;17W100P100P0132S;Nucléaire;910;318;592;Maintenance Prévue
2024-04-17 08:26:00+00:00;-EDF-05470-EDF-T-00130990_001;1;Actif;Planifiée;EDF;TRICASTIN 1;TRICASTIN;17W100P100P0149B;Nucléaire;915;900;15;Information Complémentaire
2024-04-17 05:20:00+00:00;-EDF-05470-EDF-T-00130987_001;1;Actif;Fortuite;EDF;DAMPIERRE 3;DAMPIERRE;17W100P100P0122V;Nucléaire;890;150;740;Défaillance
2024-04-14 06:42:00+00:00;-EDF-05470-EDF-T-00130640_001;1;Actif;Planifiée;EDF;DAMPIERRE 3;DAMPIERRE;17W100P100P0122V;Nucléaire;890;0;890;Information Complémentaire
2024-04-16 17:21:00+00:00;-EDF-05470-EDF-T-00130985_001;1;Actif;Fortuite;EDF;TRICASTIN 1;TRICASTIN;17W100P100P0149B;Nucléaire;915;0;915;Défaillance
2024-04-14 12:56:00+00:00;-EDF-05470-EDF-T-00130656_001;1;Actif;Planifiée;EDF;BELLEVILLE 1;BELLEVILLE;17W100P100P0090I;Nucléaire;1310;0;1310;Information Complémentaire
2024-04-12 13:46:00+00:00;-EDF-05470-EDF-T-00130443_001;1;Actif;Planifiée;EDF;TRICASTIN 1;TRICASTIN;17W100P100P0149B;Nucléaire;915;0;915;Information Complémentaire
2024-04-19 13:08:00+00:00;-EDF-05470-EDF-T-00131282_001;1;Actif;Planifiée;EDF;PALUEL 1;PALUEL;17W100P100P0139E;Nucléaire;1330;0;1330;Information Complémentaire
2024-04-20 17:26:00+00:00;-EDF-05470-EDF-T-00131379_001;1;Actif;Planifiée;EDF;CHINON 3;CHINON;17W100P100P0108P;Nucléaire;905;450;455;Maintenance Prévue
2024-04-23 14:06:00+00:00;-EDF-05470-EDF-T-00131666_001;1;Actif;Fortuite;EDF;CHOOZ 1;CHOOZ;17W100P100P01101;Nucléaire;1500;850;650;Information Complémentaire
2024-04-19 20:26:00+00:00;-EDF-05470-EDF-T-00131308_001;1;Actif;Planifiée;EDF;BLAYAIS 2;BLAYAIS;17W100P100P0093C;Nucléaire;910;246;664;Information Complémentaire
2024-04-24 13:46:00+00:00;-EDF-05470-EDF-T-00131740_001;1;Actif;Fortuite;EDF;CATTENOM 1;CATTENOM;17W100P100P01012;Nucléaire;1300;1190;110;Défaillance
2024-04-18 08:23:00+00:00;-EDF-05470-EDF-T-00131143_001;1;Actif;Planifiée;EDF;TRICASTIN 1;TRICASTIN;17W100P100P0149B;Nucléaire;915;0;915;Maintenance Prévue
2024-04-23 13:16:00+00:00;-EDF-05470-EDF-T-00131661_001;1;Actif;Fortuite;EDF;TRICASTIN 1;TRICASTIN;17W100P100P0149B;Nucléaire;915;316;599;Défaillance
2024-04-23 06:06:00+00:00;-EDF-05470-EDF-T-00131615_001;1;Actif;Planifiée;EDF;PALUEL 4;PALUEL;17W100P100P0142P;Nucléaire;1330;280;1050;Maintenance Prévue
2024-04-22 19:01:00+00:00;-EDF-05470-EDF-T-00131598_001;1;Actif;Planifiée;EDF;PALUEL 1;PALUEL;17W100P100P0139E;Nucléaire;1330;308;1022;Information Complémentaire
2024-04-20 10:46:00+00:00;-EDF-05470-EDF-T-00131364_001;1;Actif;Fortuite;EDF;PALUEL 1;PALUEL;17W100P100P0139E;Nucléaire;1330;0;1330;Défaillance
2024-04-22 20:21:00+00:00;-EDF-05470-EDF-T-00131603_001;1;Actif;Fortuite;EDF;BELLEVILLE 1;BELLEVILLE;17W100P100P0090I;Nucléaire;1310;1198;112;Défaillance
2021-03-02 01:07:00+00:00;-EDF-05470-EDF-T-00052467_001;1;Actif;Planifiée;EDF;ST ALBAN 2;ST ALBAN;17W100P100P0146H;Nucléaire;1335;0;1335;Information Complémentaire
2024-04-20 12:01:00+00:00;-EDF-05470-EDF-T-00131366_001;1;Actif;Fortuite;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;440;440;Défaillance
2024-04-21 15:41:00+00:00;-EDF-05470-EDF-T-00131479_001;1;Actif;Fortuite;EDF;GRAVELINES 2;GRAVELINES;17W100P100P0131U;Nucléaire;910;183;727;Défaillance
2024-04-21 07:11:00+00:00;-EDF-05470-EDF-T-00131419_001;1;Actif;Planifiée;EDF;PALUEL 1;PALUEL;17W100P100P0139E;Nucléaire;1330;680;650;Information Complémentaire
2024-04-21 15:46:00+00:00;-EDF-05470-EDF-T-00131483_001;1;Actif;Fortuite;EDF;CHINON 2;CHINON;17W100P100P0107R;Nucléaire;905;627;278;Défaillance
